Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceReview,SentimentScore
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,1,1691,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7,"Employee 1691 is a 48-year-old Female working in the Sales department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 19 years of total working experience, 9 years of experience with the current company, and 7 years of experience in their current role. Their job level is 1 and their monthly income is $2655 with a performance rating of 3.11. Their average monthly income of $34.50 is 9.36 % of their current monthly salary",0.7749912738800049
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,"Employee 1692 is a 32-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 2 job satisfaction. They have 1 years of total working experience, 1 years of experience with the current company, and 0 years of experience in their current role. Their job level is 1 and their monthly income is $1393 with a performance rating of 3.4.


They have also a good work history. Their total GPA is 2.34",0.993545413017273
26,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,"Employee 1693 is a 26-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 7 years of total working experience, 7 years of experience with the current company, and 7 years of experience in their current role. Their job level is 1 and their monthly income is $2570 with a performance rating of 4.6 out of 5. They have experience in:

Research & Development $2567",0.5216402411460876
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2,"Employee 1694 is a 55-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 2 job satisfaction. They have 8 years of total working experience, 4 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $3537 with a performance rating of 3.4-3.7% which covers benefits and benefits related to this role.",0.8523092865943909
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1,1696,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,"Employee 1696 is a 34-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 15 years of total working experience, 15 years of experience with the current company, and 10 years of experience in their current role. Their job level is 2 and their monthly income is $3986 with a performance rating of 3.5. They earn $4095 for the year.

You are responsible for bringing your",0.9943437576293945
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0,"Employee 1697 is a 60-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 19 years of total working experience, 1 years of experience with the current company, and 0 years of experience in their current role. Their job level is 3 and their monthly income is $10883 with a performance rating of 4. They live in an apartment building in Seattle, Washington. The rent is $4,500 per",0.8400329947471619
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13,"Employee 1698 is a 33-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 2 job satisfaction. They have 14 years of total working experience, 14 years of experience with the current company, and 11 years of experience in their current role. Their job level is 1 and their monthly income is $2028 with a performance rating of 3.5 out of 10. They work 24 hours a week, 7 days a week, 6 days",0.5203776359558105
37,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,"Employee 1700 is a 37-year-old Male working in the Sales department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 6 years of total working experience, 6 years of experience with the current company, and 3 years of experience in their current role. Their job level is 2 and their monthly income is $9525 with a performance rating of 3. They earned nearly $1K more before tax in 2014.

""We received this letter from the owner",0.9354651570320129
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,"Employee 1701 is a 34-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 9 years of experience in their current role. Their job level is 1 and their monthly income is $2929 with a performance rating of 3. They enjoy using mobile phones and Internet with other employees. They are currently employed as a Consultant",0.6547932624816895
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1,1702,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2,"Employee 1702 is a 23-year-old Male working in the Sales department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 3 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $2275 with a performance rating of 4.1 and a weekly pay of $8.20. Their job satisfaction with the current company is 1.",0.6854053139686584
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,"Employee 1703 is a 44-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 9 years of total working experience, 8 years of experience with the current company, and 7 years of experience in their current role. Their job level is 3 and their monthly income is $7879 with a performance rating of 3.5. They also have one other job, work at a facility.

Work Satisfaction",0.8111457228660583
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,"Employee 1704 is a 35-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 6 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 1 and their monthly income is $4930 with a performance rating of 3.2/4. Their average weekly salary consists of $1895. In other words, they",0.9497064352035522
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1,1706,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8,"Employee 1706 is a 43-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 9 years of experience in their current role. Their job level is 2 and their monthly income is $7847 with a performance rating of 3.

Management

The Manager is the Vice President of Sales, CFO, Business Development, and",0.6470475792884827
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1,1707,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4,"Employee 1707 is a 24-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 5 years of total working experience, 5 years of experience with the current company, and 3 years of experience in their current role. Their job level is 1 and their monthly income is $4401 with a performance rating of 3.5 out of 5 based on 40 ratings. The Job title varies in English of both genders and",0.8839229345321655
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1,1708,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,"Employee 1708 is a 41-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 8 years of experience in their current role. Their job level is 3 and their monthly income is $9241 with a performance rating of 3. They work every day of their shifts during school hours, or during school walks during the day. They like",0.814841091632843
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,"Employee 1709 is a 29-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 9 years of total working experience, 5 years of experience with the current company, and 3 years of experience in their current role. Their job level is 1 and their monthly income is $2974 with a performance rating of 3.00 out of 5%.


Fellow employee 19 is a 25-year-old Man",0.6380245685577393
